Label,id,node
Louis Benjamin Raynor,1421,1421
Herbert Harvey Sanders,1422,1422
H. Edward Winter,1423,1423
Snow Jade Wong,1424,1424
Harold E. Riegger,1425,1425
B. J. O. Nordfeldt,1426,1426
Everett Spruce,1427,1427
Thomas G. Lo Medico,1428,1428
Stanton Macdonald-Wright,1429,1429
Leo Friedlander,1430,1430
Irving Sherman,1431,1431
Grant Wood,1432,1432
"John A. Dreves|Corning Glass Works, Steuben Division",1433,1433
"Corning Glass Works, Steuben Division|George L. Thompson",1434,1434
Bruno Mankowski,1435,1435
Howard Whipple,1436,1436
Donal Hord,1437,1437
Kathleen Hollister,1438,1438
Cecil Howard,1439,1439
Arthur Osver,1440,1440
Priscilla Roberts,1441,1441
Robert Brackman,1442,1442
Ivan Albright,1443,1443
Flora Mace|Joey Kirkpatrick,1444,1444
Mary Shaffer,1445,1445
Albert W. Wein,1446,1446
Charles Henry Alston,1447,1447
Wheeler Williams,1448,1448
Andrew Michael Dasburg,1449,1449
Sueo Serisawa,1450,1450
Alice P. Shurtleff,1451,1451
Marion Greenwood,1452,1452
Lamar Dodd,1453,1453
"Edward Field Sanford, Jr.",1454,1454
Carlyle Brown,1455,1455
Reuben Tam,1456,1456
Walter Murch,1457,1457
Victor Higgins,1458,1458
William Thon,1459,1459
Leon Karp,1460,1460
Joseph Glasco,1461,1461
Karl Heinrich Gruppe,1462,1462
Henry Meloy,1463,1463
Ernest Cramer,1464,1464
Martha Franco,1465,1465
Gifford MacGregor Proctor,1466,1466
Jimmy Ernst,1467,1467
Peppino Mangravite,1468,1468
Attilio Salemme,1469,1469
Florine Stettheimer,1470,1470
Richard Haines,1471,1471
Henry Koerner,1472,1472
Duncan R. Stuart,1473,1473
Jean Jones Watts,1474,1474
Claude Bentley,1475,1475
Carl Gaertner,1476,1476
Katherine Sophie Dreier,1477,1477
Hedda Sterne,1478,1478
Robert Philipp,1479,1479
Balcomb Greene,1480,1480
William Grosvener Congdon,1481,1481
Peter Dalton,1482,1482
Abram Belskie,1483,1483
Sidney Simon,1484,1484
Cleve Gray,1485,1485
Robert Glenn Price,1486,1486
Anne Poor,1487,1487
Charles Kenneth Sibley,1488,1488
Arbit Blatas,1489,1489
John Groth,1490,1490
Peter Takal,1491,1491
Bessie Stough Callender,1492,1492
Xavier Gonzalez,1493,1493
Sue Fuller,1494,1494
William Kienbusch,1495,1495
Kay Sage,1496,1496
Charles Umlauf,1497,1497
Nathaniel Kaz,1498,1498
Calvin Albert,1499,1499
William Brice,1500,1500
Ynez Johnston,1501,1501
Victor Candell,1502,1502
Eliot Clark,1503,1503
John Taylor Arms,1504,1504
Yves Tanguy,1505,1505
John Hultberg,1506,1506
Richard Lippold,1507,1507
Nicolas Carone,1508,1508
Simon Lissim,1509,1509
Roy Mason,1510,1510
Stephen Etnier,1511,1511
Chen Chi,1512,1512
Carroll Cloar,1513,1513
Ruth Pruyn Goodrich,1514,1514
George Tooker,1515,1515
John Angel,1516,1516
Nancy Ellen Craig,1517,1517
Paul Fjelde,1518,1518
Pietro Montana,1519,1519
Carl A. Morris,1520,1520
Aaron A Shikler,1521,1521
Oscar Miestchaninoff,1522,1522
Jean de Marco,1523,1523
Paul B. Remmey,1524,1524
Donald De Lue,1525,1525
Sam Francis,1526,1526
Ilya Schor,1527,1527
Allan Houser,1528,1528
Charles Rudy,1529,1529
J. Sheldon Carey,1530,1530
"John Piper|Corning Glass Works, Steuben Division|George L. Thompson",1531,1531
"John Minton|Corning Glass Works, Steuben Division|Lloyd Atkins",1532,1532
"Corning Glass Works, Steuben Division|John Minton|Lloyd Atkins",1533,1533
"George L. Thompson|Corning Glass Works, Steuben Division",1534,1534
"Corning Glass Works, Steuben Division|Cho Chun Yung|Donald Pollard",1535,1535
"Sir Jacob Epstein|Corning Glass Works, Steuben Division|Donald Pollard",1536,1536
"Laurence Whistler|Corning Glass Works, Steuben Division",1537,1537
Audrey Newell,1538,1538
Gleb Derujinsky,1539,1539
Henry Gasser,1540,1540
Thomas Wilfred,1541,1541
Katharine Lane Weems,1542,1542
Leo Lentelli,1543,1543
F. Carlton Ball,1544,1544
Adolph Block,1545,1545
Patrick Henry Bruce,1546,1546
Adlai S. Hardin,1547,1547
Millie Bruhl Fredrick,1548,1548
Nathaniel Choate,1549,1549
Nathaniel Dirk,1550,1550
Stefano Cusumano,1551,1551
Oronzio Maldarelli,1552,1552
Lily Cushing,1553,1553
Mario Cooper,1554,1554
David Hare,1555,1555
Carl G. Mose,1556,1556
Albino Manca,1557,1557
Gertrude Schweitzer,1558,1558
Alfred Van Loen,1559,1559
Karl Pavany-Illava,1560,1560
Patricia Cunningham,1561,1561
Susanne Suba,1562,1562
Sidney Laufman,1563,1563
Frederic Whitaker,1564,1564
Robert A. Weinman,1565,1565
Frank Eliscu,1566,1566
Emily Winthrop Miles,1567,1567
Vuk Vuchinich,1568,1568
Harry Marinsky,1569,1569
Carlton Lehman,1570,1570
Katharine Lovell,1571,1571
Rudy Martinelli,1572,1572
Clara Fasano,1573,1573
Brian Connelly,1574,1574
Ethel Myers,1575,1575
Isabel Whitney,1576,1576
Jerome Blum,1577,1577
Avel de Knight,1578,1578
B. Shirley Carter,1579,1579
Walter Stein,1580,1580
Hazel Janicki,1581,1581
Aldo Casanova,1582,1582
A. Robert Birmelin,1583,1583
Robert Vickrey,1584,1584
Ralph Menconi,1585,1585
Elizabeth Nealon Weistrop,1586,1586
Robert Lohman,1587,1587
Robert Ranieri,1588,1588
Jonathan Scoville,1589,1589
Benjamin Knotts,1590,1590
Robert Andrew Parker,1591,1591
Everett Raymond Kinstler,1592,1592
Dorothy Coulter,1593,1593
Morton Schamberg,1594,1594
John Graham,1595,1595
Jean Xceron,1596,1596
Stefan Hirsch,1597,1597
Jules Bouy|F. Schumacher & Co.,1598,1598
American Decorative Hooked Rugs and Panels Co.|Jules Bouy,1599,1599
Fisher & Gentile Ltd.,1600,1600
Saul Goldman|Aristocrat Embroidery,1601,1601
"Malden Mills, Inc.",1602,1602
"Glenoit Mills, Inc.",1603,1603
Gabbe-Salm|Hanora Fabrics,1604,1604
"United Merchants & Manufacturers, Inc.",1605,1605
Julian Tomchin|Chardon Marché,1606,1606
"George Richardson, Inc.",1607,1607
Saul Goldman,1608,1608
"Malcolm Marshall Fabrics, Inc.",1609,1609
"Onondaga Silk Company, Inc.",1610,1610
Sheraton International Fabrics Corp. - TSM,1611,1611
"Jeri Silk Mfg. Co., Inc.",1612,1612
"Meyer Woolens, Inc.",1613,1613
Donald Richard Miller,1614,1614
(Matchett) Herring Coe,1615,1615
Gunta Stölzl Workshop|Anni Albers,1616,1616
Robert Beverly Hale,1617,1617
"Buffalo China (Buffalo, New York)",1618,1618
Rollin Crampton,1619,1619
Nina Winkel,1620,1620
Berroco Inc.,1621,1621
Chardon Marché,1622,1622
"Anglo Fabrics Company, Inc.",1623,1623
The Aerbaf Corporation,1624,1624
Ellen Gallagher,1625,1625
Laura Owens,1626,1626
Lynda Benglis,1627,1627
Michael Lekakis,1628,1628
Michael Aschenbrenner,1629,1629
Paul Chaleff,1630,1630
Paul Feeley,1631,1631
Earl Kerkam,1632,1632
Claes Oldenburg,1633,1633
Richard Mayhew,1634,1634
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1635,1635
Max Protetch|Glenn Ligon,1636,1636
Glenn Ligon|Burnet Editions|Max Protetch,1637,1637
Julian Stanczak,1638,1638
John Lund|Jasper Johns,1639,1639
Ludwig Mies van der Rohe|Berliner Metallgewerbe Josef Muller,1640,1640
M. Ali Tayar|Metalteks,1641,1641
Sean Scully|Burnet Editions,1642,1642
Ian Phillips,1643,1643
Landfall Press|Kara Walker,1644,1644
Joan Livingstone,1645,1645
"Solo Impressions, Inc.|Louise Bourgeois",1646,1646
Hamilton Press|Dennis Hopper,1647,1647
Gemini G.E.L.|Jasper Johns,1648,1648
Ellsworth Kelly|Gemini G.E.L.,1649,1649
Noblet Sérigraphie|Roy Lichtenstein,1650,1650
"Universal Limited Art Editions, Inc.|James Rosenquist",1651,1651
"Hampton Editions, Ltd.|David Salle",1652,1652
"Tyler Graphics, Ltd.|Frank Stella",1653,1653
Sam Feinstein,1654,1654
"Egmont Hegel Arens|Theodore C. Brookhart|Hobart Manufacturing Company, Troy, Ohio|David Anderson Meeker",1655,1655
Lester Beall,1656,1656
"Henry Dreyfuss|Birtman Electric Co. (Chicago, Illinois)",1657,1657
"Henry Dreyfuss|Westclox Company, Division of General Time Instruments Corp. (La Salle, Illinois)",1658,1658
"Henry Dreyfuss|Buffalo China (Buffalo, New York)",1659,1659
Helen Hughes Dulany,1660,1660
Betty Woodman|Viola Frey,1661,1661
Edgar Levy,1662,1662
"Harold L. Van Doren|John G. Rideout|The American National Company, Toledo, Ohio",1663,1663
Arthur Smith,1664,1664
Peter Todd Mitchell,1665,1665
Anne Wilson,1666,1666
"Walter Kidde Sales Company, Bloomfield, New Jersey|Norman Bel Geddes|Worthen Paxton",1667,1667
"Emerson Radio and Phonograph Corp., New York|Norman Bel Geddes",1668,1668
"Lurelle Guild|Aluminum Company of America, Kensington Inc. Division, New Kensington, Pennsylvania",1669,1669
"Wolfgang Hoffmann|Pola Hoffmann|Early American Pewter Company, Boston, MA",1670,1670
"Frank G. Holmes|Lenox, Incorporated",1671,1671
"Clarence Karstadt|Sears, Roebuck and Company",1672,1672
"Raymond Loewy|Purma Camera, Ltd., England",1673,1673
"J. Robert F. Swanson|Johnson Furniture Company, Grand Rapids, MI",1674,1674
John Rogers Cox,1675,1675
Alice Dalton Brown,1676,1676
"Donald Deskey|Geyer Publications, Andrew Geyer Inc. Publishers",1677,1677
"Isamu Noguchi|Zenith Radio Corporation (Chicago, Illinois)|Kurz-Kasch, Inc. (Dayton, Ohio)|Chicago Molded Products Corporation (Chicago, Illinois)",1678,1678
"Wilber L. Orme|Cambridge Glass Company (Cambridge, Ohio)",1679,1679
Peter Pfisterer,1680,1680
"Gilbert Rohde|Mutual-Sunset Lamp Manufacturing Company, Inc., Brooklyn, NY",1681,1681
Walter Dorwin Teague|Libbey Glass Company,1682,1682
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1683,1683
Walter Dorwin Teague|Eastman Kodak Co.,1684,1684
"Walter Dorwin Teague|Polaroid Corporation, Cambridge, MA|Frank Del Giudice",1685,1685
"Walter von Nessen|Chase Brass & Copper Company, Inc. (Waterbury, Connecticut)",1686,1686
Walter von Nessen,1687,1687
Kem Weber|Friedman Silver Company,1688,1688
"Kem Weber|Airline Chair Company (Los Angeles, California)",1689,1689
"William Archibald Welden|Revere Copper and Brass Company, Rome, NY",1690,1690
"Eva Zeisel|Universal Potteries Inc. (Cambridge, Ohio)|Francis Blod",1691,1691
"The Company of Master Craftsmen, for W. & J. Sloane",1692,1692
Eszter Haraszty|Knoll,1693,1693
Stehli Silks Corporation|John Held Jr.,1694,1694
Stehli Silks Corporation|Dwight Taylor,1695,1695
Stehli Silks Corporation|Neysa McMein,1696,1696
Stehli Silks Corporation|Helen Dryden,1697,1697
Ollie Scott Butler|Pepperell Manufacturing Company,1698,1698
"Ollie Scott Butler|Lesher, Whitman and Company",1699,1699
Gilbert Adrian|F. Ducharne Silk Company,1700,1700
Andre Flory|Catoir Silk Company,1701,1701
"Ludwig Bemelmans|Wesley Simpson, Inc.",1702,1702
"Wesley Simpson, Inc.|Marcel Vertès",1703,1703
"James Reynolds|Wesley Simpson, Inc.",1704,1704
"Simone Strasser|Onondaga Silk Company, Inc.",1705,1705
"Zue Martin|Onondaga Silk Company, Inc.",1706,1706
"Fritzi Reckendorf|Onondaga Silk Company, Inc.",1707,1707
Bianchini-Férier|Peter Todd Mitchell|Norman Norell,1708,1708
Gilbert Adrian|Bianchini-Férier,1709,1709
Catoir Silk Company,1710,1710
M. D. C. Crawford|Converse and Company,1711,1711
Marianna von Allesch|Robert McBratney and Company,1712,1712
Raymond Duncan,1713,1713
Matthew Weinstein,1714,1714
Harold Cousins,1715,1715
Wilmer Angier Jennings,1716,1716
William E. Smith,1717,1717
John Woodrow Wilson,1718,1718
Robert Blackburn,1719,1719
Allan Randall Freelon,1720,1720
Universal Limited Art Editions|Jasper Johns,1721,1721
Robert Cottingham,1722,1722
Harry Sternberg,1723,1723
Peter Aldridge|Steuben,1724,1724
John Thomas Biggers,1725,1725
Elmer W. Brown,1726,1726
Calvin Burnett,1727,1727
Margaret Burroughs,1728,1728
"Claude Clark, Sr.",1729,1729
Eldzier Cortor,1730,1730
Ernest Crichlow,1731,1731
Allan Rohan Crite,1732,1732
Charles Clarence Dawson,1733,1733
Aaron Douglas,1734,1734
William McKnight Farrow,1735,1735
Jefferson Eugene Grigsby Jr.,1736,1736
Louise E. Jefferson,1737,1737
Sargent Claude Johnson,1738,1738
Henry Bozeman Jones,1739,1739
Lawrence Arthur Jones,1740,1740
James E. Lewis Jr.,1741,1741
Samella Sanders Lewis,1742,1742
Richard William Lindsey,1743,1743
William McBride,1744,1744
Hayward Louis Oubré Jr.,1745,1745
Georgette Seabrooke Powell,1746,1746
"Charles L. Sallee, Jr.",1747,1747
Albert A. Smith,1748,1748
Raymond Steth,1749,1749
Dox Thrash,1750,1750
James Lesesne Wells,1751,1751
Charles Wilbert White,1752,1752
Diane Itter,1753,1753
Harold O'Connor,1754,1754
Adela Akers,1755,1755
Jay Kelly,1756,1756
Herman Rosse,1757,1757
Richard R. Beatty,1758,1758
Hilda Rue Wilkinson Brown,1759,1759
Fred Carlo,1760,1760
Carl G. Hill,1761,1761
Eddie Jack Jordan,1762,1762
Ronald Joseph,1763,1763
Clarence Lawson,1764,1764
David Ross,1765,1765
Clarence Williams,1766,1766
"Fireplace Editions|Kiki Smith|Universal Limited Art Editions, Inc.",1767,1767
Vincent D. Smith,1768,1768
Kispester–Granit Pottery|Eva Zeisel,1769,1769
Eva Zeisel|A.H. Heisey & Co.,1770,1770
Kiki Smith|13 Moons,1771,1771
Kiki Smith|Margaret De Wys,1772,1772
Robert Ryman,1773,1773
Tommi Parzinger,1774,1774
Dorothy Feibleman,1775,1775
Stokely Webster,1776,1776
"Unknown Designer|International Silver Company, Meriden, Connecticut",1777,1777
"Henry Dreyfuss|International Silver Company, Meriden, Connecticut",1778,1778
Alfred Van Loen|Steve Zanichkovsky,1779,1779
Scott Fraser,1780,1780
Bernard Childs,1781,1781
Rockwell Kent|Saison Happily Married Fabrics,1782,1782
"Minna Wright Citron|Eldindean Press, New York",1783,1783
Prescott Chaplin,1784,1784
Emil Ganso,1785,1785
"Reginald Marsh|Whitney Museum of American Art, New York",1786,1786
"Whitney Museum of American Art, New York|Reginald Marsh",1787,1787
"Wesley Simpson, Inc.|Ludwig Bemelmans",1788,1788
"Marcel Vertès|Wesley Simpson, Inc.",1789,1789
Rural Studio|Steven Durden|Thomas Tretheway|Ruard Veltman,1790,1790
Tremain Smith,1791,1791
Terence Harold Robsjohn-Gibbings|Peterson Studios,1792,1792
Pele de Lappe,1793,1793
Christine Hiebert,1794,1794
"Henriette Reiss|Omar Kiam|Onondaga Silk Company, Inc.",1795,1795
Serge Chermayeff|L. Anton Maix Fabrics NYC,1796,1796
Terry Winters|Universal Limited Art Editions,1797,1797
"Terry Winters|Universal Limited Art Editions, Inc.",1798,1798
EKCO Products International Company|Marion Weeber,1799,1799
Marion Weeber|EKCO Products International Company,1800,1800
Darryl Pottorf|Robert Rauschenberg|Gemini G.E.L.,1801,1801
Robert Rauschenberg|Darryl Pottorf|Gemini G.E.L.,1802,1802
Robert Rauschenberg|Gemini G.E.L.,1803,1803
Gemini G.E.L.|Robert Rauschenberg,1804,1804
Darryl Pottorf|Gemini G.E.L.,1805,1805
Gemini G.E.L.|Darryl Pottorf,1806,1806
Leonardo Drew,1807,1807
Mari-Louise Van Esselstyn,1808,1808
Heinz Barger Verlag (previously Verlag Neue Jugend)|George Grosz,1809,1809
Marion Weeber,1810,1810
John Gibson,1811,1811
Martin Puryear|The Arion Press,1812,1812
"Juan Sanchez|Dieu Donné Papermill|Lower East Side Printshop, Inc.",1813,1813
Herman Rosse|P. Fiebiger Iron Works,1814,1814
Herman Rosse|P. Fiebiger Iron Works|International Nickel Company,1815,1815
Julian Hatton,1816,1816
Bill Viola,1817,1817
Chakaia Booker,1818,1818
Walter Gropius|Herbert Bayer,1819,1819
"Trevor Baylis|Freeplay Energy USA, Inc.",1820,1820
Peck & Peck,1821,1821
Jimmy Wright,1822,1822
Bruce Conner,1823,1823
Alan Saret,1824,1824
Arnold J. Kemp,1825,1825
Peter Shire,1826,1826
Ralph Fasanella,1827,1827
Leon Steinmetz,1828,1828
Robert Willson,1829,1829
"Robert Rauschenberg|Universal Limited Art Editions, Inc.",1830,1830
Anne Peretz,1831,1831
Knoll Textiles|Noemi Raymond,1832,1832
Ferne Jacobs,1833,1833
Marion Dorn,1834,1834
David Shaner,1835,1835
Linda MacNeil,1836,1836
Terry Winters|Jean Starobinski,1837,1837
"Vincent D. Smith|G.W. Einstein Co., Inc.",1838,1838
Susan Weil,1839,1839
Ellen Phelan,1840,1840
Vincent D. Smith|Mary Ann Unger|Linda Swanson|Mohammed Omer Khalil|Printmaking Workshop,1841,1841
Fance Franck|Sèvres Manufactory,1842,1842
Nellie Mae Rowe,1843,1843
Petah Coyne,1844,1844
Rick Dillingham,1845,1845
Tony Marsh,1846,1846
Anita Huffington,1847,1847
Alexey Brodovitch,1848,1848
Mark Hadjipateras|Pyramid Atlantic,1849,1849
"Fairfield Porter|Brooke Alexander, Inc.|Bank Street Atelier|M. Knoedler & Co., Inc., New York",1850,1850
Jim Torok,1851,1851
David Novros,1852,1852
Norma Minkowitz,1853,1853
Eleanore Mikus,1854,1854
Eric Fischl,1855,1855
Gerry Eskin,1856,1856
Enrique Martinez Celaya,1857,1857
DeLoss McGraw,1858,1858
"Richard Marquis|Venini & Co., Murano, Italy, established 1921",1859,1859
Stanley Boxer,1860,1860
William Crutchfield,1861,1861
Terence La Noue,1862,1862
"Malcolm Morley|Tyler Graphics, Ltd.",1863,1863
T.L. Solien,1864,1864
Steven Sorman,1865,1865
Robert Zakanitch,1866,1866
Cheney Brothers|Francis Gira,1867,1867
Pierre Matisse,1868,1868
Dominic Di Mare,1869,1869
Don Eddy,1870,1870
David Ivie,1871,1871
John Dickinson,1872,1872
Bonnie Seeman,1873,1873
Nancy Lawton,1874,1874
"Danielle LaPlante|Paula Wilson|Beka Goedde|Megan Foster|Jacob Stein|Kara Walker|LeRoy Neiman Center for Print Studies, Columbia University",1875,1875
Sidney Geist,1876,1876
Robert Rauschenberg,1877,1877
Tip Toland,1878,1878
Manierre Dawson,1879,1879
Jon Eric Riis,1880,1880
Dorothea Tanning,1881,1881
Raymond Pettibon,1882,1882
Pat Flynn,1883,1883
"Jaune Quick-to-See Smith, Enrolled Salish member of the Confederated Salish and Kootenai Tribes of the Flathead Reservation",1884,1884
Dove Bradshaw,1885,1885
Kara Walker,1886,1886
Ben Kutcher,1887,1887
Lola Brooks,1888,1888
Thomas Gentille,1889,1889
Lisa Gralnick,1890,1890
Myra Mimlitsch-Gray,1891,1891
Mary Lee Hu,1892,1892
Richard Mawdsley,1893,1893
Daniel Jocz,1894,1894
Keith Lewis,1895,1895
Stanley Lechtzin,1896,1896
Bruce Metcalf,1897,1897
Eugene Pijanowski|Hiroko Pijanowski,1898,1898
Joan Parcher,1899,1899
Earl Pardon,1900,1900
Kiff Slemmons,1901,1901
Rachelle Thiewes,1902,1902
Joyce J. Scott,1903,1903
Nina Katchadourian,1904,1904
Willie Cole,1905,1905
Randy Hemminghaus|Willie Cole|Brodsky Center for Innovative Editions|Gail Deery,1906,1906
Roxy Paine,1907,1907
Curtis Benzle|Susan Boutz,1908,1908
Curtis Benzle,1909,1909
Jack Earl,1910,1910
Leon Steinmetz|John W. Cataldo,1911,1911
Doris Tillett,1912,1912
Robert Smullyan Sloan,1913,1913
Shreve Lamb & Harmon Architects,1914,1914
Kehinde Wiley,1915,1915
Lino Tagliapietra|Dan Dailey,1916,1916
"Philip Orenstein|Mass Art, Inc., New York, NY",1917,1917
"Ray Komai|JG Furniture Co., Inc, New York, NY",1918,1918
Pat Steir,1919,1919
Sandow Birk,1920,1920
"Dale Chihuly|Sidereal Fine Art Press, Seattle, Washington",1921,1921
Georgia Marsh,1922,1922
Richard Segalman,1923,1923
Pamela Nelson,1924,1924
John Baldessari,1925,1925
Jonathan Wahl,1926,1926
"Louise Bourgeois|Harlan & Weaver, Inc.",1927,1927
Douglas Donaldson,1928,1928
Art Smith,1929,1929
Ward Bennett|Brickel / Eppinger,1930,1930
Petterson Studio,1931,1931
Julius Shulman,1932,1932
Alan Gussow,1933,1933
Julie Mehretu,1934,1934
Silence = Death Project,1935,1935
George Condo,1936,1936
Robert Irwin,1937,1937
Dennis Hopper,1938,1938
Elizabeth Peyton,1939,1939
Paul Sietsema,1940,1940
Tara Donovan,1941,1941
Benjamin Lord,1942,1942
Amy Bennett,1943,1943
Richard Upton,1944,1944
Peter Eisenman|Karin Ludlow,1945,1945
Kalup Linzy,1946,1946
Sylvia Plimack Mangold,1947,1947
Michele Oka Doner,1948,1948
Larry Bell,1949,1949
Radcliffe Bailey,1950,1950
Jenny Holzer,1951,1951
Donald Moffett,1952,1952
Michelle Stuart,1953,1953
Zarina,1954,1954
Nate Lowman,1955,1955
Charles Atlas,1956,1956
Thornton Dial,1957,1957
Jamie Bennett,1958,1958
Maya Lin,1959,1959
Donald Moffett|Robert Beck,1960,1960
Paul Sharits,1961,1961
Andrea Fraser,1962,1962
Morris Hirshfield,1963,1963
Amie Siegel,1964,1964
Rona Pondick,1965,1965
Alma Thomas,1966,1966
Kevin Moss,1967,1967
Robert Courtright,1968,1968
Ron Gorchov,1969,1969
George Negroponte,1970,1970
Jeff,1971,1971
Ann McCoy,1972,1972
Peter Bradley,1973,1973
May Stevens,1974,1974
"Bert L. Long, Jr.",1975,1975
Terry Allen,1976,1976
Ellen Driscoll,1977,1977
Peter Schuyff,1978,1978
Todd Siler,1979,1979
Don Wynn,1980,1980
Arnaldo Roche Rabell,1981,1981
John Alexander,1982,1982
Dan McCleary,1983,1983
Oliver Lee Jackson,1984,1984
Robert Kushner,1985,1985
John Tweddle,1986,1986
Tishan Hsu,1987,1987
Paul Wonner,1988,1988
Richard Chiriani,1989,1989
Jane Hammond,1990,1990
Doug Anderson,1991,1991
Christopher Brown,1992,1992
Mark Kostabi,1993,1993
Chuck Connelly,1994,1994
Dana Van Horn,1995,1995
Ed Paschke,1996,1996
William Anastasi,1997,1997
Theophilus Brown,1998,1998
Paul Marcus,1999,1999
Willard Dixon,2000,2000
Paul Sarkisian,2001,2001
Nancy Haynes,2002,2002
Noah Jemisin,2003,2003
Brad Davis,2004,2004
Randall Schmit,2005,2005
Cham Hendon,2006,2006
Robert Rauschenberg|Allan Kaprow|Jasper Johns,2007,2007
Bumpei Usui,2008,2008
Claude Lawrence,2009,2009
Russell B. Aitken,2010,2010
Eric Serritella,2011,2011
Robert Overby,2012,2012
